,shortName,address,city,vipZone,ramp,person,Prime,latitude,longitude
996,ОО «Чкаловский» Филиала № 6318 Банка ВТБ (ПАО),"Пермский край, г. Пермь, ул. Куйбышева, д. 103",Пермь,False,True,True,False,57.98749,56.248317
997,ОО «Проспект Стачки» Филиала № 2351 Банка ВТБ (ПАО),"Ростовская область, г. Ростов-на-Дону, пр-т Стачки, д. 23/48",Ростов-на-Дону,False,True,True,False,47.210749,39.674526
998,ОО «Проспект Строителей» Филиала № 5440 Банка ВТБ (ПАО),"Республика Бурятия, г. Улан-Удэ, пр-т Строителей, д. 64",Улан-Удэ,False,True,True,False,51.812832,107.65334
999,ОО «На Бутлерова» Филиала № 6318 Банка ВТБ (ПАО),"Республика Татарстан, г. Казань, ул. Курашова, д. 20",Казань,False,True,True,False,55.789932,49.142176
1000,ОО в г. Пензе Филиала в г. Нижнем Новгороде,"Пензенская область, г. Пенза, ул. Московская, д. 9",Пенза,False,True,True,False,53.186453,45.01466
1001,ОО «Елизовский» Филиала № 2754 Банка ВТБ (ПАО),"Камчатский край, г. Елизово, ул. Ленина, д. 21А",Елизово,False,True,True,False,53.187704,158.384043
1002,ОО «На Лукашевского» Филиала № 2754 Банка ВТБ (ПАО),"Камчатский край, г. Петропавловск-Камчатский, ул. Лукашевского, д. 11",Петропавловск-Камчатский,True,True,True,False,53.060457,158.636353
1003,ОО «Спартановский» Филиала № 2351 Банка ВТБ (ПАО),"Волгоградская область, г. Волгоград, ул. Николая Отрады, д. 6",Волгоград,False,True,True,False,48.81476,44.624063
1004,ДО «Красногорский» Филиала № 7701 Банка ВТБ ПАО),"Московская область, г. Красногорск, ул. Ленина, д. 38б",Красногорск,True,True,True,False,55.833855,37.29894
1005,ДО «Прикубанский» Филиала № 2351 Банка ВТБ (ПАО),"Краснодарский край, г. Краснодар, ул. им. Тургенева / Монтажников, д. 138/3/2",Краснодар,False,True,True,False,45.058243,38.962216
1006,ОО «На Мира» Филиала № 6602 Банка ВТБ (ПАО),"Ханты-Мансийский автономный округ-Югра, г. Нижневартовск, ул. Мира, д. 20",Нижневартовск,False,True,True,False,60.944685,76.563232
1007,ОО «Военвед» Филиала № 2351 Банка ВТБ (ПАО),"Ростовская область, г. Ростов-на-Дону, ул. Таганрогская, д. 104",Ростов-на-Дону,False,True,True,False,47.262625,39.664285
1008,ДО «Рублевский» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Рублевское шоссе, д.28, кор. 1",Москва,True,True,True,False,55.746796,37.421308
1009,ОО «Автозаводский» Филиала № 6318 Банка ВТБ (ПАО),"Нижегородская область, г. Нижний Новгород, ул. Веденяпина, д. 13",Нижний Новгород,False,True,True,False,56.234075,43.873323
1010,ДО «Москва» Филиала № 6318 Банка ВТБ (ПАО),"Самарская область, г. Самара, Московское шоссе, д. 45",Самара,False,True,True,False,53.222827,50.19166
1011,ОО «Химмаш» Филиала № 6318 Банка ВТБ (ПАО),"Республика Мордовия, г. Саранск, пр-т 70 лет Октября, д. 77а",Саранск,False,True,True,False,54.191889,45.224515
1012,ОО «Новоюжный» Филиала № 6318 Банка ВТБ (ПАО),"Чувашская Республика, г. Чебоксары, пр-т И. Яковлева, д. 4б",Чебоксары,True,True,True,False,56.101976,47.265883
1013,ОО «Карпинский» Филиала № 6318 Банка ВТБ (ПАО),"Пензенская область, г. Пенза, ул. Карпинского, д. 37А",Пенза,True,True,True,False,53.209907,44.978422
1014,ОО «Сафоновский» Фоново Филиала № 3652 Банка ВТБ (ПАО),"Смоленская область, г. Сафоново, ул. Советская, д. 6",Сафоново,False,True,True,False,55.109595,33.246622
1015,ДО «Можайский» Филиала № 7701 Банка ВТБ (ПАО),"Московская область, Можайский городской округ, г. Можайск, ул. Московская, д. 36",Можайск,False,True,True,False,55.506041,36.020404
1016,ДО «Волгоградский проспект» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Волгоградский пр-т, д. 94, корп. 1",Москва,True,True,True,False,55.704073,37.771328
1017,ОО «Буденновский» Филиала № 2351 Банка ВТБ (ПАО),"Ставропольский край, г. Буденновск, мкр. 6, д. 12а",Буденновск,False,True,True,False,44.797495,44.157927
1018,ОО «Азино» Филиала № 6318 Банка ВТБ (ПАО),"Республика Татарстан, г. Казань, пр-т Победы, д. 100",Казань,False,True,True,False,55.768890999999996,49.220832
1019,ОО «Октябрьский» Филиала № 7806 Банка ВТБ (ПАО),"Республика Коми, г. Сыктывкар, ул. Ленина, д. 47а",Сыктывкар,False,True,True,False,61.670321,50.836731
1020,РОО «Ивановский»,"Ивановская область, г. Иваново, пр-т Шереметевский, д. 49",Иваново,True,True,True,False,57.00349,40.989596
1021,ДО «45-ая параллель» Филиала № 2351 Банка ВТБ (ПАО),"Ставропольский край, г. Ставрополь, ул. 50 лет ВЛКСМ, д. 109",Ставрополь,False,True,True,False,44.999421,41.919182
1022,ОО «Бугульминский» Филиала № 6318 Банка ВТБ (ПАО),"Республика Татарстан, г. Бугульма, ул. Мусы Джалиля, д. 46",Бугульма,False,True,True,False,54.532255,52.791187
1023,ОО «Губкинский» Филиала № 3652 Банка ВТБ (ПАО),"Белгородская область, г. Губкин, ул. Королева, д. 2",Губкин,True,True,True,False,51.278061,37.50981
1024,ОО «Проспект Славы» Филиала № 3652 Банка ВТБ (ПАО),"Белгородская область, г. Белгород, пр-т Славы, д. 35а",Белгород,True,True,True,False,50.596718,36.592181
1025,ОО «Алексин» Филиала № 3652 Банка ВТБ (ПАО),"Тульская область, г. Алексин, ул. Ленина, д. 14",Алексин,True,True,True,False,54.500505,37.06713
1026,ОО «На Щорса» Филиала № 3652 Банка ВТБ (ПАО),"Белгородская область, г. Белгород, ул. Щорса, д. 45а",Белгород,True,True,True,False,50.563669,36.57232
1027,ОО «Невинномысский» Филиала № 2351 Банка ВТБ (ПАО),"Ставропольский край, г. Невинномысск, ул. Гагарина, д. 21В",Невинномысск,True,True,True,False,44.636292,41.94341
1028,ОО «Минеральные воды» Филиала № 2351 Банка ВТБ (ПАО),"Ставропольский край, г. Минеральные воды, пр-т 22 Партсъезда, д. 83/ул. Тбилисская д. 33",Минеральные воды,True,True,True,False,44.201691,43.135636
1029,ОО № 18 в г. Череповце Филиала № 7806 Банка ВТБ (ПАО),"Вологодская область, г. Череповец, ул. Металлургов, д. 12",Череповец,False,True,True,False,59.13043,37.904647
1030,ОО № 8 в г. Череповце Филиала № 7806 Банка ВТБ (ПАО),"Вологодская область, г. Череповец, ул. Наседкина, д. 21",Череповец,False,True,True,False,59.092053,37.903946
1031,ОО «Чайковский» Филиала № 6318 Банка ВТБ (ПАО),"Пермский край, г. Чайковский, ул. Ленина, д. 39б",Чайковский,False,True,True,False,56.778012,54.151568
1032,ОО «Металлургический» Филиала № 6602 Банка ВТБ (ПАО),"Челябинская область, г. Челябинск, ул. Сталеваров, д. 11",Челябинск,False,True,True,False,55.259869,61.403263
1033,ДО «Россошанский» Филиала № 3652 Банка ВТБ (ПАО),"Воронежская область, г. Россошь, ул. Пролетарская, д. 75",Россошь,False,True,True,False,50.197201,39.565398
1034,ДО «На Ленинградской» Филиала № 6318 Банка ВТБ (ПАО),"Самарская область, г. Самара, ул. Ленинградская, д. 48-50",Самара,False,True,True,False,53.187408,50.092315
1035,ДО «Чертаново» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Чертановская, д. 1в, корп. 1",Москва,True,True,True,False,55.639461,37.607143
1036,ДО «Калининский» Филиала № 6318 Банка ВТБ (ПАО),"Чувашская Республика, г. Чебоксары, ул. Калинина, д. 105А",Чебоксары,False,True,True,False,56.137656,47.277821
1037,ДО «Площадь Дмитрия Донского» Филиала № 7701 Банка ВТБ (ПАО),"Московская обл., г. Дзержинский, пл. Дмитрия Донского, д. 6",Дзержинский,False,True,True,False,55.629958,37.850281
1038,ОО «Конаковский» Филиала № 3652 Банка ВТБ (ПАО),"Тверская область, г. Конаково, пр-т Ленина, д. 11а",Конаково,False,True,True,False,56.716275,36.773201
1039,ДО «Тимашевский» Филиала № 2351 Банка ВТБ (ПАО),"Краснодарский край, г. Тимашевск, ул. Пионерская, д. 191",Тимашевск,False,True,True,False,45.612246,38.937602
1040,ОО «Шадринский» Филиала № 6602 Банка ВТБ (ПАО),"Курганская область, г. Шадринск, ул. Февральская, д. 54",Шадринск,False,True,True,False,56.084872,63.628597
1041,ДО «Полевской» Филиала № 6602 Банка ВТБ (ПАО),"Россия , Свердловская область, г. Полевской, ул. Ленина, д. 15",Полевской,False,True,True,False,56.496319,60.23584
1042,ОО «Бабаевский» Филиала № 2351 Банка ВТБ (ПАО),"Астраханская область, г. Астрахань, ул. Бабаевского, д. 62",Астрахань,False,True,True,False,46.399353,48.095495
1043,ДО «Дземги» Филиала № 2754 Банка ВТБ (ПАО),"Хабаровский край, г. Комсомольск-на-Амуре, пр-т Победы, д. 22",Комсомольск-на-Амуре,False,True,True,False,50.58909,137.059871
1044,ОО «Орбита» Филиала № 6318 Банка ВТБ (ПАО),"Пензенская область, г. Заречный, пр-т Мира, д. 5",Заречный,False,True,True,False,53.197583,45.181773
1045,ОО «Новочебоксарский» Филиала № 6318 Банка ВТБ (ПАО),"Чувашская Республика, г. Новочебоксарск, ул. Винокурова, д. 28",Новочебоксарск,False,True,True,False,56.115238,47.488342
1046,ОО «На Куйбышева» Филиала № 6602 Банка ВТБ (ПАО),"Курганская область, г. Курган, ул. Куйбышева, д. 28",Курган,False,True,True,False,55.431667,65.343445
1047,ДО «Звенигородский» Филиала № 7701 Банка ВТБ (ПАО),"Московская область, г. Звенигород, ул. Пролетарская, д.23 корп.2, офис 3                             ",Звенигород,False,True,True,False,55.733503,36.853474
1048,ДО «Биробиджанский» Филиала № 2754 Банка ВТБ (ПАО),"Еврейская Автономная область, г. Биробиджан, ул. Комсомольская, д. 16",Биробиджан,False,True,True,False,48.784809,132.938364
1049,ДО «Белореченский» Филиала № 2351 Банка ВТБ (ПАО),"Краснодарский край, г. Белореченск, ул. Чапаева, д. 68Б",Белореченск,False,True,True,False,44.760315,39.869882
1050,ОО «Миллерово» Филиала № 2351 Банка ВТБ (ПАО),"Ростовская область, г. Миллерово, ул. Ленина, д. 12",Миллерово,False,True,True,False,48.919604,40.391094
1051,ОО «Чистопольский» Филиала № 6318 Банка ВТБ (ПАО),"Республика Татарстан, г. Чистополь, ул. Бебеля, д. 118",Чистополь,False,True,True,False,55.370498,50.643809
1052,ОО «Засвияжский» Филиала № 6318 Банка ВТБ (ПАО),"Ульяновская область, г. Ульяновск, ул. Рябикова, д. 60а",Ульяновск,False,True,True,False,54.277525,48.291714
1053,ДО «Геленджик» Филиала № 2351 Банка ВТБ (ПАО),"Краснодарский край, г. Геленджик, ул. Горького/Октябрьская, д. 23/11",Геленджик,False,True,True,False,44.564056,38.081992
1054,ОО «На Воробьёва» Филиала № 2351 Банка ВТБ (ПАО),"Астраханская область, г. Астрахань, проезд Воробьева, д.3",Астрахань,False,True,True,False,46.332414,48.049555
1055,ДО «Отрадный» Филиала № 6318 Банка ВТБ (ПАО),"Самарская область, г. Отрадный, ул. Гайдара, д. 56",Отрадный,False,True,True,False,53.379971,51.340506
1056,ОО «Заречный» Филиала № 6318 Банка ВТБ (ПАО),"Нижегородская область, г. Нижний Новгород, пр. Ленина, д. 42",Нижний Новгород,False,True,True,False,56.282605,43.926692
1057,ОО «Волгодонский» Филиала № 2351 Банка ВТБ (ПАО),"Ростовская область, г. Волгодонск, ул. 30 лет Победы, д. 4",Волгодонск,True,True,True,False,47.506807,42.162527
1058,ОО «Горно-Алтайский» Филиала № 5440 Банка ВТБ (ПАО),"Республика Алтай, г. Горно-Алтайск, пр-т Коммунистический, д. 2",Горно-Алтайск,True,True,True,False,51.958881,85.967749
1059,ДО «Сызранский» Филиала № 6318 Банка ВТБ (ПАО),"Самарская область, г. Сызрань, ул. Советская, д. 80",Сызрань,True,True,True,False,53.153563,48.470443
1060,ОО № 5 в г. Вологде Филиала № 7806 Банка ВТБ (ПАО),"Вологодская область, г. Вологда, ул. Ленинградская, д. 128",Вологда,True,True,True,False,59.209742,39.845394
1061,ОО «На Советской» Филиала № 5440 Банка ВТБ (ПАО),"Иркутская область, г. Иркутск, ул. Ядринцева, д. 1/6",Иркутск,False,True,True,False,52.279511,104.336544
1062,ОО «Заводской» Филиала № 6318 Банка ВТБ (ПАО),"Саратовская область, г. Саратов, ул. им. Орджоникидзе Г.К., д. 16",Саратов,False,True,True,False,51.503057,45.959813
1063,ОО «Приоритет» Филиала № 6318 Банка ВТБ (ПАО),"Саратовская область, г. Саратов, ул. Московская, д. 101",Саратов,False,True,True,False,51.535736,46.025246
1064,ОО «Революционный» Филиала № 6318 Банка ВТБ (ПАО),"Самарская область, г. Тольятти, ул. Революционная, д. 11-б",Тольятти,True,True,True,False,53.527196,49.276726
1065,ОО «Тейковский» Филиала № 3652 Банка ВТБ (ПАО),"Россия, Ивановская область, г. Тейково, ул.Октябрьская д.1",Тейково,False,True,True,False,56.854675,40.535768
1066,ДО №70 «Площадь Восстания» Филиала № 7806 Банка ВТБ (ПАО),"г. Санкт-Петербург, ул. Восстания, д. 1",Санкт-Петербург,False,True,True,False,59.932004,30.360901
1067,ОО «На Рокоссовского» Филиала № 2351 Банка ВТБ (ПАО),"Волгоградская область, г. Волгоград, ул. Рокоссовского, д. 56",Волгоград,False,True,True,False,48.727504,44.520416
1068,ОО в г. Ижевске Филиала в г. Нижнем Новгороде,"Удмуртская республика, г. Ижевск, ул. Красногеройская, д. 63",Ижевск,False,True,False,False,56.849753,53.220411
1069,ДО «Таманский» Филиала № 2351 Банка ВТБ (ПАО),"Краснодарский край, ст. Тамань, ул. Карла Маркса, д. 105",Тамань,False,True,True,False,45.216343,36.720928
1070,ДО «Красноглинский» Филиала № 6318 Банка ВТБ (ПАО),"Самарская область, г. Самара, ул.Сергея Лазо, д. 44",Самара,False,True,True,False,53.346946,50.226299
1071,ОО «Левобережный» Филиала № 5440 Банка ВТБ (ПАО),"Омская область, г. Омск, ул. 70 лет Октября, д. 15",Омск,False,True,True,False,54.982084,73.319047
1072,ДО «Академический» Филиала № 5440 Банка ВТБ (ПАО),"Новосибирская область, г. Новосибирск, пр-т Строителей, д. 17",Новосибирск,True,True,True,False,54.86015,83.084669
1073,ОО «Ладья» Филиала № 6318 Банка ВТБ (ПАО),"Самарская область, г. Тольятти, ул. Автостроителей, д. 68А",Тольятти,False,True,True,False,53.533003,49.32687
1074,ОО «Советский» Филиала № 6602 Банка ВТБ (ПАО),"ХМАО – Югра, г.Советский, ул. Садовая, д.2",Советский,False,True,True,False,61.371723,63.566604
1075,ОО «Аэродром» Филиала № 7806 Банка ВТБ (ПАО),"Ленинградская обл., г. Гатчина, ул. Авиатриссы Зверевой дом 14.",Гатчина,False,True,True,False,59.554396,30.08943
1076,ОО «Юбилейный» Филиала № 6602 Банка ВТБ (ПАО),"Тюменская область, г. Тюмень, ул. Республики, д. 94/1",Тюмень,True,True,True,False,57.141832,65.561385
1077,ОО «Клинцовский» Филиала № 3652 Банка ВТБ (ПАО),"Брянская область, г. Клинцы, ул. Октябрьская, д. 2",Клинцы,False,True,True,False,52.745092,32.240266
1078,ДО «Пущинский» Филиала № 7701 Банка ВТБ (ПАО),"Московская область, г. Пущино, просп. Науки, д. 1 д",Пущино,False,True,True,False,54.831857,37.623555
1079,ДО «Зеленстрой» Филиала № 3652 Банка ВТБ (ПАО),"Тульская область, г. Тула, пр-кт Ленина, д. 119",Тула,False,True,True,False,54.160143,37.586706
1080,ОО «Восточный» Филиала № 5440 Банка ВТБ (ПАО),"Республика Бурятия, г. Улан-Удэ, ул. Туполева, д. 20-20А",Улан-Удэ,False,True,True,False,51.863094,107.737494
1081,ОО «Проспект Ленина» Филиала № 2351 Банка ВТБ (ПАО),"Ростовская область, г. Ростов-на-Дону, пр-т Ленина, д. 56",Ростов-на-Дону,False,True,True,False,47.249623,39.718777
1082,ОО «Победа» Филиала № 2351 Банка ВТБ (ПАО),"Ростовская область, г. Ростов-на-Дону, ул. Еременко, д. 64",Ростов-на-Дону,False,True,True,False,47.231661,39.617662
1083,ОО «Заполярный» Филиала № 7806 Банка ВТБ (ПАО),"Мурманская область, г. Заполярный, ул. Мира, д. 8",Заполярный,False,True,True,False,69.426909,30.816607
1084,ОО «Проспект Циолковского» Филиала № 6318 Банка ВТБ (ПАО),"Нижегородская область, г. Дзержинск, просп. Циолковского, д. 79, пом. п7",Дзержинск,False,True,True,False,56.225938,43.396848
1085,ДО «Крутые ключи» Филиала № 6318 Банка ВТБ (ПАО),"Самарская область, г. Самара, бульвар Ивана Финютина, д. 20, н. 1",Самара,False,True,True,False,53.321093,50.310022
1086,ДО «Вешняки» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Вешняковская, д. 20Б",Москва,True,True,True,False,55.721204,37.823062
1087,ОО «На Лукашина» Филиала № 3652 Банка ВТБ (ПАО),"Тульская область, г. Щекино, ул. Лукашина, д. 10",Щекино,False,True,True,False,54.0205,37.505058
1088,ДО «Профсоюзный» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Профсоюзная, д. 15",Москва,False,True,True,False,55.679514,37.565335
1089,ДО «На Носовихинском» Филиала № 7701 Банка ВТБ (ПАО),"Московская область, г. Реутов, Носовихинское ш., вл. 17В",Реутов,True,True,True,False,55.747409,37.871993
1090,ДО «На Можайском шоссе» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Можайское ш., д. 45Б",Москва,False,True,True,False,55.716448,37.40698
1091,ОО «Железногорск-Илимский» Филиала № 5440 Банка ВТБ (ПАО),"Иркутская область, Нижнеилимский район, г. Железногорск-илимский, 8 квартал, д. 22, пом. 2",Железногорск-Илимский,False,True,True,False,56.583599,104.113951
1092,РОО «Иркутский»,"Иркутская область, г. Иркутск, ул. Российская, д. 10",Иркутск,True,True,True,False,52.28496,104.275522
1093,ОО «Энтузиаст» Филиала № 5440 Банка ВТБ (ПАО),"Алтайский край, г. Барнаул, ул. Попова, д. 114, пом. Н3",Барнаул,False,True,True,False,53.358217,83.673263
1094,ОО «Чуйский тракт» Филиала № 5440 Банка ВТБ (ПАО),"Алтайский край, г. Бийск, пер. Коммунарский, д. 23",Бийск,False,True,True,False,52.540557,85.219919
1095,РОО «Петрозаводский»,"Республика Карелия, г. Петрозаводск, ул. Куйбышева, д. 4",Петрозаводск,False,True,False,False,61.78833,34.380188
1096,Дополнительный офис «На Думской» Ф. ОПЕРУ Банка ВТБ (ПАО) в Санкт-Петербурге,"Российская Федерация, г. Санкт-Петербург, ул. Думская, д. 7, лит. А",Санкт-Петербург,False,True,False,False,59.933176,30.327762
1097,ОО «Петровский» Филиала № 2351 Банка ВТБ (ПАО),"Ростовская область, г. Азов, ул. Зои Космодемьянской, д. 88/12",Азов,True,True,True,False,47.100432,39.419674
1098,ОО «Дербышки» Филиала № 6318 Банка ВТБ (ПАО),"Республика Татарстан, г. Казань, ул. Мира, д. 33",Казань,False,True,True,False,55.863666,49.222512
1099,ОО «На Мира» Филиала № 5440 Банка ВТБ (ПАО),"Омская область, г. Омск, пр-т Мира, д. 20, кор. 1",Омск,True,True,True,False,55.02508,73.297245
1100,ОО «Артем» Филиала № 2754 Банка ВТБ (ПАО),"Приморский край, г. Артем, пл. Ленина, д. 3",Артем,False,True,True,False,43.354902,132.180887
1101,ОО «Первомайский» Филиала № 2754 Банка ВТБ (ПАО),"Приморский край, г. Владивосток, ул. Калинина, д. 277",Владивосток,False,True,True,False,43.093913,131.904466
1102,ОО «Иркутский тракт» Филиала № 5440 Банка ВТБ (ПАО),"Томская область, г. Томск, Иркутский тракт, д. 26",Томск,False,True,True,False,56.502877,85.006399
1103,ОО «Шахтинский» Филиала № 2351 Банка ВТБ (ПАО),"Ростовская область, г. Шахты, ул. Советская, д. 147",Шахты,True,True,True,False,47.707703,40.217387
1104,ОО «Арсеньевский» Филиала № 2754 Банка ВТБ (ПАО),"Приморский край, г. Арсеньев, ул. Калининская, д. 2",Арсеньев,False,True,True,False,44.158326,133.265297
1105,ОО «Лесозаводский» Филиала № 2754 Банка ВТБ (ПАО),"Приморский край, г. Лесозаводск, ул. Пушкинская, д. 14",Лесозаводск,False,True,True,False,45.464379,133.38992
1106,ДО «Перовский» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Владимирская 2-я, д. 45",Москва,False,True,True,False,55.749359,37.786267
1107,ДО «Новогиреево» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Свободный пр-т, д. 20",Москва,True,True,True,False,55.750859,37.815983
1108,ДО «ВДНХ» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, пр-т Мира, д. 180",Москва,True,True,True,False,55.824253,37.645896
1109,ОО «На Первомайской» Филиала № 6318 Банка ВТБ (ПАО),"Республика Башкортостан, г. Уфа, ул. Первомайская, д. 52",Уфа,False,True,True,False,54.812317,56.091633
1110,ДО «Зарайский» Филиала № 7701 Банка ВТБ (ПАО),"Московская область, г. Зарайск, пл. Бахрушиных, д. 1",Зарайск,False,True,True,False,54.76582,38.878331
1111,ДО «Люберецкий» Филиала № 7701 Банка ВТБ (ПАО),"Московская область, г. Люберцы, ул. Смирновская, д.2",Люберцы,True,True,True,False,55.67655,37.891172
1112,ОО в г. Владивостоке Филиала в г. Хабаровске,"Приморский край, г. Владивосток, ул. Светланская, д. 78",Владивосток,False,True,False,False,43.114601,131.909074
1113,ДО «Площадь Петра Великого» Филиала № 3652 Банка ВТБ (ПАО),"Липецкая область, г. Липецк, ул. Первомайская, д. 1",Липецк,False,False,True,False,52.614382,39.57148
1114,ОО «Каштак» Филиала № 5440 Банка ВТБ (ПАО),"Томская область, г. Томск, ул. Говорова, д. 46",Томск,False,True,True,False,56.510293,84.984498
1115,ОО «Лидер» Филиала № 6318 Банка ВТБ (ПАО),"Пермский край, г. Пермь, ул. Маршала Рыбалко, д. 28",Пермь,False,True,True,False,58.003178,55.948765
1116,"ДО № 12 «Наличная, 51» Филиала № 7806 Банка ВТБ (ПАО)","г. Санкт-Петербург, ул. Наличная, д. 51, лит. А",Санкт-Петербург,False,True,True,False,59.951101,30.234454
1117,ОО «Северный» в г. Березники Филиала № 6318 Банка ВТБ (ПАО),"Пермский край, г. Березники, ул. Пятилетки, д. 43",Березники,True,True,True,False,59.40592,56.806943
1118,ДО «Бульвар Рокоссовского» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Ивантеевская, д. 23",Москва,True,True,True,False,55.815701,37.731847
1119,ДО «Егорьевский» Филиала № 7701 Банка ВТБ (ПАО),"Московская область, г. Егорьевск, ул. К. Маркса, д. 90а",Егорьевск,True,True,True,False,55.378718,39.045561
1120,ДО № 22 «Сестрорецкий» Филиала № 7806 Банка ВТБ (ПАО),"г. Санкт-Петербург, Курортный район, г. Сестрорецк, ул. Володарского, д. 5, пом. 6-Н, лит.А",Сестрорецк,True,True,True,False,60.093474,29.972038
1121,ОО «Суворовский» Филиала № 6318 Банка ВТБ (ПАО),"Пензенская область, г. Пенза, ул.Суворова, д. 146А",Пенза,True,True,True,False,53.202529,44.996226
1122,ДО «Реутовский» Филиала № 7701 Банка ВТБ (ПАО),"Московская область, г. Реутов, ул. Ленина, д. 4",Реутов,True,True,True,False,55.754193,37.859183
1123,ДО «Краснопрудный» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Краснопрудная, д. 18, стр. 1",Москва,True,False,True,False,55.777287,37.662883
1124,ДО «Сухаревский» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, Б. Сухаревская пл., д. 14/7",Москва,True,True,True,False,55.771808,37.636671
1125,ДО «На Машинцева» Филиала № 7701 Банка ВТБ (ПАО),"Московская область, г. Химки, ул. Машинцева, строен. 5Б",Химки,False,True,True,False,55.890956,37.407825
1126,ДО «Жуковка» Филиала № 7701 Банка ВТБ (ПАО),"Московская область, Одинцовский район, дер. Жуковка, д. 123-Б",д. Жуковка,True,True,True,False,55.737983,37.244134
1127,ОО «Выборг» Филиала № 7806 Банка ВТБ (ПАО),"Ленинградская область, г. Выборг, пр. Ленина, д. 10",Выборг,True,False,True,False,60.71186,28.743619
1128,ДО «Некрасовка» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Рождественская, д. 29",Москва,False,True,True,False,55.707491,37.928632
1129,"ДО № 60 «Наличная, 28» Филиала № 7806 Банка ВТБ (ПАО)","г. Санкт-Петербург, ул. Наличная, д. 28/16, лит. Б, пом. 13-Н",Санкт-Петербург,False,True,True,False,59.941249,30.231148
1130,"ДО «Тверская, 8» Филиала № 7701 Банка ВТБ (ПАО)","г. Москва, ул. Тверская, д. 8, стр. 1",Москва,True,True,True,False,55.76212,37.60964
1131,ОО «На Мира» Филиала № 6318 Банка ВТБ (ПАО),"Республика Татарстан, г. Набережные Челны, пр-т Мира, д. 24 К (7/20)",Набережные Челны,False,False,True,False,55.730248,52.395586
1132,ОО «Нижнекамский» Филиала № 6318 Банка ВТБ (ПАО),"Республика Татарстан, г. Нижнекамск, пр-т Мира, д. 61В",Нижнекамск,True,True,True,False,55.645329,51.806211
1133,ДО «Садовый-Триумфальный» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Садовая-Триумфальная, д. 4/10, стр. 1",Москва,True,False,True,False,55.770431,37.599193
1134,ДО «Ленинский проспект» Филиала № 3652 Банка ВТБ (ПАО),"Воронежская область, г. Воронеж, Ленинский пр-т, д. 81",Воронеж,True,True,True,False,51.654785,39.242921
1135,ОО «Льговский» Филиала № 3652 Банка ВТБ (ПАО),"Курская область, г. Льгов, ул. К. Маркса, д. 1/6",Льгов,False,False,True,False,51.686238,35.277488
1136,ДО «Новокуйбышевский» Филиала № 6318 Банка ВТБ (ПАО),"Самарская область, г. Новокуйбышевск, ул. Коммунистическая, д. 39",Новокуйбышевск,True,True,True,False,53.09861,49.947336
1137,ДО «Проспект Металлургов» Филиала № 6318 Банка ВТБ (ПАО),"Самарская область, г. Самара, пр-т Металлургов, д. 56",Самара,False,True,True,False,53.231818,50.272436
1138,ДО «Сквер Калинина» Филиала № 6318 Банка ВТБ (ПАО),"Самарская область, г. Самара, ул. Победы/ул. Воронежская д. 100/д. 5",Самара,False,False,True,False,53.229371,50.238803
1139,ДО «Солнечный» Филиала № 6318 Банка ВТБ (ПАО),"Самарская область, г. Самара, ул. Ново-Садовая, д. 182",Самара,False,True,True,False,53.237995,50.192306
1140,ДО «Южный город» Филиала № 6318 Банка ВТБ (ПАО),"Самарская область, пос. Придорожный, пр-т Николаевский, д. 35",п. Придорожный,False,True,True,False,53.111184,50.142441
1141,ОО «Махачкалинский» Филиала № 2351 Банка ВТБ (ПАО),"Республика Дагестан, г. Махачкала, ул. Танкаева, д. 54",Махачкала,False,True,True,False,42.980969,47.486222
1142,ДО «Северобайкальский» Филиала № 5440 Банка ВТБ (ПАО),"Республика Бурятия, г. Северобайкальск, Ленинградский пр-т, д. 5/1А",Северобайкальск,False,True,True,False,55.634923,109.336729
1143,ОО «Черниковский» Филиала № 6318 Банка ВТБ (ПАО),"Республика Башкортостан, г. Уфа, ул. Первомайская, д. 44",Уфа,True,True,True,False,54.813921,56.086656
1144,РОО «Хабаровский»,"Хабаровский край, г. Хабаровск, ул. Муравьева-Амурского, д. 18",Хабаровск,True,True,True,False,48.473749,135.060311
1145,ОО «Парк Гагарина» Филиала № 2351 Банка ВТБ (ПАО),"Ростовская область, г. Каменск-Шахтинский, пр-т Карла Маркса, д. 71",Каменск-Шахтинский,False,True,True,False,48.320706,40.269444
1146,ДО «Киевский» Филиала № 7701 Банка ВТБ (ПАО),"г. Москва, ул. Киевская, д. 2",Москва,False,False,True,False,55.74332,37.562694
